"","Location","TimeFrame","DataFormat","Child","Unemployment"
"4802","Swisher",2003,"Percent",0.284,0.047
"4803","Swisher",2004,"Number",565,227
"4804","Swisher",2004,"Percent",0.268,0.058
"4805","Swisher",2005,"Number",626,183
"4806","Swisher",2005,"Percent",0.301,0.049
"4807","Swisher",2006,"Number",611,164
"4808","Swisher",2006,"Percent",0.295,0.046
"4809","Swisher",2007,"Number",572,154
"4810","Swisher",2007,"Percent",0.29,0.044
"4811","Swisher",2008,"Number",529,163
"4812","Swisher",2008,"Percent",0.275,0.045
"4813","Swisher",2009,"Number",570,217
"4814","Swisher",2009,"Percent",0.297,0.06
"4815","Swisher",2010,"Number",616,222
"4816","Swisher",2010,"Percent",0.3,0.062
"4817","Swisher",2011,"Number",619,234
"4818","Swisher",2011,"Percent",0.311,0.065
"4819","Tarrant",2001,"Number",64909,33601
"4820","Tarrant",2001,"Percent",0.151,0.042
"4821","Tarrant",2002,"Number",68845,51024
"4822","Tarrant",2002,"Percent",0.156,0.062
"4823","Tarrant",2003,"Number",79162,53670
"4824","Tarrant",2003,"Percent",0.177,0.065
"4825","Tarrant",2004,"Number",80961,47063
"4826","Tarrant",2004,"Percent",0.178,0.057
"4827","Tarrant",2005,"Number",82686,43125
"4828","Tarrant",2005,"Percent",0.185,0.051
"4829","Tarrant",2006,"Number",82962,41261
"4830","Tarrant",2006,"Percent",0.18,0.047
"4831","Tarrant",2007,"Number",82745,37270
"4832","Tarrant",2007,"Percent",0.173,0.043
"4833","Tarrant",2008,"Number",82680,43295
"4834","Tarrant",2008,"Percent",0.169,0.049
"4835","Tarrant",2009,"Number",106476,69491
"4836","Tarrant",2009,"Percent",0.212,0.077
"4837","Tarrant",2010,"Number",104120,75124
"4838","Tarrant",2010,"Percent",0.207,0.083
"4839","Tarrant",2011,"Number",121288,73065
"4840","Tarrant",2011,"Percent",0.238,0.078
"4841","Taylor",2001,"Number",6894,2210
"4842","Taylor",2001,"Percent",0.208,0.039
"4843","Taylor",2002,"Number",7082,2422
"4844","Taylor",2002,"Percent",0.212,0.042
"4845","Taylor",2003,"Number",7500,2608
"4846","Taylor",2003,"Percent",0.228,0.042
"4847","Taylor",2004,"Number",7426,3102
"4848","Taylor",2004,"Percent",0.226,0.047
"4849","Taylor",2005,"Number",8310,2750
"4850","Taylor",2005,"Percent",0.257,0.042
"4851","Taylor",2006,"Number",7281,2661
"4852","Taylor",2006,"Percent",0.225,0.04
"4853","Taylor",2007,"Number",8034,2303
"4854","Taylor",2007,"Percent",0.247,0.035
"4855","Taylor",2008,"Number",7305,2532
"4856","Taylor",2008,"Percent",0.224,0.038
"4857","Taylor",2009,"Number",6996,3849
"4858","Taylor",2009,"Percent",0.225,0.057
"4859","Taylor",2010,"Number",7713,4345
"4860","Taylor",2010,"Percent",0.243,0.064
"4861","Taylor",2011,"Number",6770,4324
"4862","Taylor",2011,"Percent",0.212,0.063
"4863","Terrell",2001,"Number",78,20
"4864","Terrell",2001,"Percent",0.308,0.03
"4865","Terrell",2002,"Number",53,22
"4866","Terrell",2002,"Percent",0.221,0.032
"4867","Terrell",2003,"Number",55,32
"4868","Terrell",2003,"Percent",0.27,0.048
"4869","Terrell",2004,"Number",46,27
"4870","Terrell",2004,"Percent",0.225,0.056
"4871","Terrell",2005,"Number",56,29
"4872","Terrell",2005,"Percent",0.282,0.075
"4873","Terrell",2006,"Number",60,23
"4874","Terrell",2006,"Percent",0.271,0.06
"4875","Terrell",2007,"Number",65,19
"4876","Terrell",2007,"Percent",0.33,0.054
"4877","Terrell",2008,"Number",66,22
"4878","Terrell",2008,"Percent",0.346,0.058
"4879","Terrell",2009,"Number",59,35
"4880","Terrell",2009,"Percent",0.267,0.09
"4881","Terrell",2010,"Number",53,33
"4882","Terrell",2010,"Percent",0.231,0.085
"4883","Terrell",2011,"Number",51,35
"4884","Terrell",2011,"Percent",0.266,0.086
"4885","Terry",2001,"Number",1093,326
"4886","Terry",2001,"Percent",0.314,0.06
"4887","Terry",2002,"Number",1019,286
"4888","Terry",2002,"Percent",0.296,0.056
"4889","Terry",2003,"Number",1055,373
"4890","Terry",2003,"Percent",0.309,0.069
"4891","Terry",2004,"Number",1003,379
"4892","Terry",2004,"Percent",0.297,0.066
"4893","Terry",2005,"Number",1151,339
"4894","Terry",2005,"Percent",0.345,0.058
"4895","Terry",2006,"Number",1068,301
"4896","Terry",2006,"Percent",0.323,0.053
"4897","Terry",2007,"Number",1067,271
"4898","Terry",2007,"Percent",0.337,0.046
"4899","Terry",2008,"Number",1097,254
"4900","Terry",2008,"Percent",0.351,0.044
"4901","Terry",2009,"Number",1036,424
"4902","Terry",2009,"Percent",0.32,0.07
"4903","Terry",2010,"Number",1136,433
"4904","Terry",2010,"Percent",0.348,0.074
"4905","Terry",2011,"Number",1077,440
"4906","Terry",2011,"Percent",0.328,0.073
"4907","Texas",2001,"Number",1294807,507442
"4908","Texas",2001,"Percent",0.212,0.049
"4909","Texas",2002,"Number",1325620,680864
"4910","Texas",2002,"Percent",0.213,0.063
"4911","Texas",2003,"Number",1425828,737516
"4912","Texas",2003,"Percent",0.228,0.068
"4913","Texas",2004,"Number",1431931,672397
"4914","Texas",2004,"Percent",0.227,0.061
"4915","Texas",2005,"Number",1537475,596276
"4916","Texas",2005,"Percent",0.247,0.053
"4917","Texas",2006,"Number",1520101,565823
"4918","Texas",2006,"Percent",0.238,0.049
"4919","Texas",2007,"Number",1508771,499594
"4920","Texas",2007,"Percent",0.231,0.043
"4921","Texas",2008,"Number",1492668,575149
"4922","Texas",2008,"Percent",0.225,0.049
"4923","Texas",2009,"Number",1655085,910621
"4924","Texas",2009,"Percent",0.243,0.076
"4925","Texas",2010,"Number",1746564,994481
"4926","Texas",2010,"Percent",0.257,0.082
"4927","Texas",2011,"Number",1825007,986979
"4928","Texas",2011,"Percent",0.266,0.079
"4929","Throckmorton",2001,"Number",94,15
"4930","Throckmorton",2001,"Percent",0.232,0.021
"4931","Throckmorton",2002,"Number",71,25
"4932","Throckmorton",2002,"Percent",0.178,0.032
"4933","Throckmorton",2003,"Number",64,27
"4934","Throckmorton",2003,"Percent",0.171,0.032
"4935","Throckmorton",2004,"Number",64,40
"4936","Throckmorton",2004,"Percent",0.192,0.04
"4937","Throckmorton",2005,"Number",73,35
"4938","Throckmorton",2005,"Percent",0.221,0.037
"4939","Throckmorton",2006,"Number",86,35
"4940","Throckmorton",2006,"Percent",0.245,0.037
"4941","Throckmorton",2007,"Number",68,37
"4942","Throckmorton",2007,"Percent",0.221,0.039
"4943","Throckmorton",2008,"Number",70,33
"4944","Throckmorton",2008,"Percent",0.229,0.034
"4945","Throckmorton",2009,"Number",78,54
"4946","Throckmorton",2009,"Percent",0.243,0.052
"4947","Throckmorton",2010,"Number",94,51
"4948","Throckmorton",2010,"Percent",0.253,0.048
"4949","Throckmorton",2011,"Number",88,59
"4950","Throckmorton",2011,"Percent",0.248,0.056
"4951","Titus",2001,"Number",1945,527
"4952","Titus",2001,"Percent",0.225,0.041
"4953","Titus",2002,"Number",1760,680
"4954","Titus",2002,"Percent",0.199,0.049
"4955","Titus",2003,"Number",1958,744
"4956","Titus",2003,"Percent",0.219,0.052
"4957","Titus",2004,"Number",1952,767
"4958","Titus",2004,"Percent",0.217,0.052
"4959","Titus",2005,"Number",2145,705
"4960","Titus",2005,"Percent",0.242,0.047
"4961","Titus",2006,"Number",2148,635
"4962","Titus",2006,"Percent",0.235,0.043
"4963","Titus",2007,"Number",1816,560
"4964","Titus",2007,"Percent",0.204,0.039
"4965","Titus",2008,"Number",2011,617
"4966","Titus",2008,"Percent",0.223,0.043
"4967","Titus",2009,"Number",2441,1055
"4968","Titus",2009,"Percent",0.259,0.074
"4969","Titus",2010,"Number",2901,1134
"4970","Titus",2010,"Percent",0.295,0.078
"4971","Titus",2011,"Number",2578,1135
"4972","Titus",2011,"Percent",0.261,0.079
"4973","Tom Green",2001,"Number",6025,1423
"4974","Tom Green",2001,"Percent",0.228,0.028
"4975","Tom Green",2002,"Number",6183,1892
"4976","Tom Green",2002,"Percent",0.233,0.037
"4977","Tom Green",2003,"Number",6396,1989
"4978","Tom Green",2003,"Percent",0.242,0.039
"4979","Tom Green",2004,"Number",6074,2554
"4980","Tom Green",2004,"Percent",0.232,0.049
"4981","Tom Green",2005,"Number",6048,2281
"4982","Tom Green",2005,"Percent",0.234,0.044
"4983","Tom Green",2006,"Number",6819,2241
"4984","Tom Green",2006,"Percent",0.263,0.042
"4985","Tom Green",2007,"Number",6314,1916
"4986","Tom Green",2007,"Percent",0.24,0.037
"4987","Tom Green",2008,"Number",5932,2141
"4988","Tom Green",2008,"Percent",0.222,0.041
"4989","Tom Green",2009,"Number",6072,3414
"4990","Tom Green",2009,"Percent",0.236,0.065
"4991","Tom Green",2010,"Number",6942,3448
"4992","Tom Green",2010,"Percent",0.27,0.064
"4993","Tom Green",2011,"Number",6571,3462
"4994","Tom Green",2011,"Percent",0.254,0.063
"4995","Travis",2001,"Number",28503,20047
"4996","Travis",2001,"Percent",0.139,0.041
"4997","Travis",2002,"Number",32504,29511
"4998","Travis",2002,"Percent",0.154,0.058
"4999","Travis",2003,"Number",38253,29351
"5000","Travis",2003,"Percent",0.179,0.059
"5001","Travis",2004,"Number",40093,26188
"5002","Travis",2004,"Percent",0.184,0.052
"5003","Travis",2005,"Number",43499,22666
"5004","Travis",2005,"Percent",0.203,0.044
"5005","Travis",2006,"Number",43978,21150
"5006","Travis",2006,"Percent",0.196,0.04
"5007","Travis",2007,"Number",43806,18848
"5008","Travis",2007,"Percent",0.183,0.036
"5009","Travis",2008,"Number",45477,23063
"5010","Travis",2008,"Percent",0.182,0.042
"5011","Travis",2009,"Number",53877,36877
"5012","Travis",2009,"Percent",0.222,0.067
"5013","Travis",2010,"Number",59737,38797
"5014","Travis",2010,"Percent",0.245,0.069
"5015","Travis",2011,"Number",60565,38150
"5016","Travis",2011,"Percent",0.241,0.066
"5017","Trinity",2001,"Number",859,250
"5018","Trinity",2001,"Percent",0.271,0.05
"5019","Trinity",2002,"Number",866,316
"5020","Trinity",2002,"Percent",0.274,0.04
"5021","Trinity",2003,"Number",896,320
"5022","Trinity",2003,"Percent",0.282,0.063
"5023","Trinity",2004,"Number",879,410
"5024","Trinity",2004,"Percent",0.283,0.069
"5025","Trinity",2005,"Number",1043,351
"5026","Trinity",2005,"Percent",0.341,0.06
"5027","Trinity",2006,"Number",993,347
"5028","Trinity",2006,"Percent",0.329,0.06
"5029","Trinity",2007,"Number",937,290
"5030","Trinity",2007,"Percent",0.309,0.05
"5031","Trinity",2008,"Number",987,328
"5032","Trinity",2008,"Percent",0.324,0.056
"5033","Trinity",2009,"Number",910,508
"5034","Trinity",2009,"Percent",0.306,0.085
"5035","Trinity",2010,"Number",963,522
"5036","Trinity",2010,"Percent",0.32,0.088
"5037","Trinity",2011,"Number",1036,540
"5038","Trinity",2011,"Percent",0.339,0.092
"5039","Tyler",2001,"Number",1151,536
"5040","Tyler",2001,"Percent",0.249,0.083
"5041","Tyler",2002,"Number",1088,709
"5042","Tyler",2002,"Percent",0.237,0.104
"5043","Tyler",2003,"Number",1145,774
"5044","Tyler",2003,"Percent",0.256,0.099
"5045","Tyler",2004,"Number",1127,702
"5046","Tyler",2004,"Percent",0.253,0.082
"5047","Tyler",2005,"Number",1276,618
"5048","Tyler",2005,"Percent",0.291,0.073
"5049","Tyler",2006,"Number",1188,538
"5050","Tyler",2006,"Percent",0.275,0.065
"5051","Tyler",2007,"Number",1173,452
"5052","Tyler",2007,"Percent",0.275,0.056
"5053","Tyler",2008,"Number",1178,509
"5054","Tyler",2008,"Percent",0.274,0.061
"5055","Tyler",2009,"Number",1184,834
"5056","Tyler",2009,"Percent",0.266,0.098
"5057","Tyler",2010,"Number",1201,915
"5058","Tyler",2010,"Percent",0.283,0.106
"5059","Tyler",2011,"Number",1225,978
"5060","Tyler",2011,"Percent",0.287,0.115
"5061","Upshur",2001,"Number",2085,830
"5062","Upshur",2001,"Percent",0.222,0.049
"5063","Upshur",2002,"Number",2121,1018
"5064","Upshur",2002,"Percent",0.225,0.059
"5065","Upshur",2003,"Number",2207,1031
"5066","Upshur",2003,"Percent",0.24,0.059
"5067","Upshur",2004,"Number",2118,1052
"5068","Upshur",2004,"Percent",0.23,0.058
"5069","Upshur",2005,"Number",2176,906
"5070","Upshur",2005,"Percent",0.24,0.048
"5071","Upshur",2006,"Number",1977,894
"5072","Upshur",2006,"Percent",0.221,0.047
"5073","Upshur",2007,"Number",2151,787
"5074","Upshur",2007,"Percent",0.238,0.041
"5075","Upshur",2008,"Number",2000,850
"5076","Upshur",2008,"Percent",0.221,0.043
"5077","Upshur",2009,"Number",2329,1524
"5078","Upshur",2009,"Percent",0.245,0.076
"5079","Upshur",2010,"Number",2421,1577
"5080","Upshur",2010,"Percent",0.255,0.078
"5081","Upshur",2011,"Number",2375,1480
"5082","Upshur",2011,"Percent",0.245,0.072
"5083","Upton",2001,"Number",200,61
"5084","Upton",2001,"Percent",0.225,0.041
"5085","Upton",2002,"Number",186,78
"5086","Upton",2002,"Percent",0.223,0.055
"5087","Upton",2003,"Number",192,71
"5088","Upton",2003,"Percent",0.229,0.05
"5089","Upton",2004,"Number",171,81
"5090","Upton",2004,"Percent",0.216,0.052
"5091","Upton",2005,"Number",194,73
"5092","Upton",2005,"Percent",0.249,0.044
"5093","Upton",2006,"Number",192,61
"5094","Upton",2006,"Percent",0.245,0.038
"5095","Upton",2007,"Number",155,52
"5096","Upton",2007,"Percent",0.214,0.031
"5097","Upton",2008,"Number",154,56
"5098","Upton",2008,"Percent",0.208,0.031
"5099","Upton",2009,"Number",206,103
"5100","Upton",2009,"Percent",0.238,0.057
"5101","Upton",2010,"Number",211,93
"5102","Upton",2010,"Percent",0.232,0.05
"5103","Upton",2011,"Number",205,87
"5104","Upton",2011,"Percent",0.231,0.045
"5105","Uvalde",2001,"Number",3077,831
"5106","Uvalde",2001,"Percent",0.373,0.076
"5107","Uvalde",2002,"Number",3045,916
"5108","Uvalde",2002,"Percent",0.365,0.082
"5109","Uvalde",2003,"Number",2868,1008
"5110","Uvalde",2003,"Percent",0.356,0.087
"5111","Uvalde",2004,"Number",2700,872
"5112","Uvalde",2004,"Percent",0.333,0.071
"5113","Uvalde",2005,"Number",3119,710
"5114","Uvalde",2005,"Percent",0.391,0.06
"5115","Uvalde",2006,"Number",3043,697
"5116","Uvalde",2006,"Percent",0.38,0.059
"5117","Uvalde",2007,"Number",2942,590
"5118","Uvalde",2007,"Percent",0.376,0.053
"5119","Uvalde",2008,"Number",2766,655
"5120","Uvalde",2008,"Percent",0.359,0.059
"5121","Uvalde",2009,"Number",3493,929
"5122","Uvalde",2009,"Percent",0.446,0.081
"5123","Uvalde",2010,"Number",3197,1065
"5124","Uvalde",2010,"Percent",0.423,0.091
"5125","Uvalde",2011,"Number",2905,1089
"5126","Uvalde",2011,"Percent",0.389,0.09
"5127","Val Verde",2001,"Number",4923,1138
"5128","Val Verde",2001,"Percent",0.338,0.062
"5129","Val Verde",2002,"Number",4587,1351
"5130","Val Verde",2002,"Percent",0.311,0.07
"5131","Val Verde",2003,"Number",4715,1619
"5132","Val Verde",2003,"Percent",0.318,0.08
"5133","Val Verde",2004,"Number",4656,1446
"5134","Val Verde",2004,"Percent",0.315,0.074
"5135","Val Verde",2005,"Number",5296,1330
"5136","Val Verde",2005,"Percent",0.364,0.066
"5137","Val Verde",2006,"Number",5054,1241
"5138","Val Verde",2006,"Percent",0.342,0.061
"5139","Val Verde",2007,"Number",4767,1111
"5140","Val Verde",2007,"Percent",0.328,0.054
"5141","Val Verde",2008,"Number",4431,1217
"5142","Val Verde",2008,"Percent",0.308,0.06
"5143","Val Verde",2009,"Number",4782,1969
"5144","Val Verde",2009,"Percent",0.338,0.093
"5145","Val Verde",2010,"Number",5719,1933
"5146","Val Verde",2010,"Percent",0.398,0.091
"5147","Val Verde",2011,"Number",4599,1895
"5148","Val Verde",2011,"Percent",0.323,0.09
"5149","Van Zandt",2001,"Number",2490,757
"5150","Van Zandt",2001,"Percent",0.201,0.037
"5151","Van Zandt",2002,"Number",2364,1142
"5152","Van Zandt",2002,"Percent",0.191,0.052
"5153","Van Zandt",2003,"Number",2511,1201
"5154","Van Zandt",2003,"Percent",0.2,0.051
"5155","Van Zandt",2004,"Number",2438,1332
"5156","Van Zandt",2004,"Percent",0.196,0.053
"5157","Van Zandt",2005,"Number",3264,1209
"5158","Van Zandt",2005,"Percent",0.266,0.047
"5159","Van Zandt",2006,"Number",2492,1183
"5160","Van Zandt",2006,"Percent",0.204,0.046
"5161","Van Zandt",2007,"Number",2421,1024
"5162","Van Zandt",2007,"Percent",0.202,0.04
"5163","Van Zandt",2008,"Number",2568,1147
"5164","Van Zandt",2008,"Percent",0.216,0.044
"5165","Van Zandt",2009,"Number",2623,1840
"5166","Van Zandt",2009,"Percent",0.218,0.07
"5167","Van Zandt",2010,"Number",2913,1978
"5168","Van Zandt",2010,"Percent",0.236,0.076
"5169","Van Zandt",2011,"Number",3309,1927
"5170","Van Zandt",2011,"Percent",0.267,0.074
"5171","Victoria",2001,"Number",5073,1766
"5172","Victoria",2001,"Percent",0.21,0.04
"5173","Victoria",2002,"Number",5142,2360
"5174","Victoria",2002,"Percent",0.213,0.052
"5175","Victoria",2003,"Number",5327,2359
"5176","Victoria",2003,"Percent",0.225,0.052
"5177","Victoria",2004,"Number",5448,2367
"5178","Victoria",2004,"Percent",0.231,0.054
"5179","Victoria",2005,"Number",5114,2043
"5180","Victoria",2005,"Percent",0.22,0.046
"5181","Victoria",2006,"Number",5888,1859
"5182","Victoria",2006,"Percent",0.253,0.041
"5183","Victoria",2007,"Number",5740,1572
"5184","Victoria",2007,"Percent",0.249,0.035
"5185","Victoria",2008,"Number",5260,1751
"5186","Victoria",2008,"Percent",0.228,0.039
"5187","Victoria",2009,"Number",5101,3201
"5188","Victoria",2009,"Percent",0.216,0.071
"5189","Victoria",2010,"Number",6336,3366
"5190","Victoria",2010,"Percent",0.28,0.073
"5191","Victoria",2011,"Number",6657,2999
"5192","Victoria",2011,"Percent",0.293,0.064
"5193","Walker",2001,"Number",2244,618
"5194","Walker",2001,"Percent",0.209,0.027
"5195","Walker",2002,"Number",2106,640
"5196","Walker",2002,"Percent",0.194,0.028
"5197","Walker",2003,"Number",2352,803
"5198","Walker",2003,"Percent",0.219,0.033
"5199","Walker",2004,"Number",2352,1497
"5200","Walker",2004,"Percent",0.224,0.057
"5201","Walker",2005,"Number",2313,1335
"5202","Walker",2005,"Percent",0.226,0.052
"5203","Walker",2006,"Number",2451,1444
"5204","Walker",2006,"Percent",0.24,0.055
"5205","Walker",2007,"Number",2501,1251
"5206","Walker",2007,"Percent",0.243,0.048
"5207","Walker",2008,"Number",2327,1390
"5208","Walker",2008,"Percent",0.224,0.053
"5209","Walker",2009,"Number",2485,1963
"5210","Walker",2009,"Percent",0.249,0.07
"5211","Walker",2010,"Number",2987,2138
"5212","Walker",2010,"Percent",0.27,0.076
"5213","Walker",2011,"Number",3050,2173
"5214","Walker",2011,"Percent",0.282,0.078
"5215","Waller",2001,"Number",1780,609
"5216","Waller",2001,"Percent",0.207,0.046
"5217","Waller",2002,"Number",1722,887
"5218","Waller",2002,"Percent",0.196,0.059
"5219","Waller",2003,"Number",1937,1033
"5220","Waller",2003,"Percent",0.222,0.068
"5221","Waller",2004,"Number",1968,1039
"5222","Waller",2004,"Percent",0.228,0.064
"5223","Waller",2005,"Number",1910,901
"5224","Waller",2005,"Percent",0.225,0.055
"5225","Waller",2006,"Number",2618,857
"5226","Waller",2006,"Percent",0.304,0.052
"5227","Waller",2007,"Number",2369,735
"5228","Waller",2007,"Percent",0.265,0.046
"5229","Waller",2008,"Number",1876,825
"5230","Waller",2008,"Percent",0.211,0.05
"5231","Waller",2009,"Number",2182,1368
"5232","Waller",2009,"Percent",0.237,0.082
"5233","Waller",2010,"Number",2975,1494
"5234","Waller",2010,"Percent",0.281,0.089
"5235","Waller",2011,"Number",2818,1651
"5236","Waller",2011,"Percent",0.26,0.082
"5237","Ward",2001,"Number",612,240
"5238","Ward",2001,"Percent",0.215,0.062
"5239","Ward",2002,"Number",645,327
"5240","Ward",2002,"Percent",0.232,0.088
"5241","Ward",2003,"Number",658,293
"5242","Ward",2003,"Percent",0.24,0.077
"5243","Ward",2004,"Number",629,305
"5244","Ward",2004,"Percent",0.24,0.07
"5245","Ward",2005,"Number",683,258
"5246","Ward",2005,"Percent",0.265,0.057
"5247","Ward",2006,"Number",668,228
"5248","Ward",2006,"Percent",0.252,0.048
"5249","Ward",2007,"Number",582,187
"5250","Ward",2007,"Percent",0.226,0.038
"5251","Ward",2008,"Number",618,198
"5252","Ward",2008,"Percent",0.231,0.039
"5253","Ward",2009,"Number",680,453
"5254","Ward",2009,"Percent",0.227,0.089
"5255","Ward",2010,"Number",779,401
"5256","Ward",2010,"Percent",0.274,0.08
"5257","Ward",2011,"Number",684,329
"5258","Ward",2011,"Percent",0.237,0.062
"5259","Washington",2001,"Number",1255,291
"5260","Washington",2001,"Percent",0.17,0.02
"5261","Washington",2002,"Number",1201,425
"5262","Washington",2002,"Percent",0.163,0.027
