"","Location","TimeFrame","DataFormat","Child","Unemployment"
"3396","Lampasas",2005,"Percent",0.275,0.039
"3397","Lampasas",2006,"Number",1054,421
"3398","Lampasas",2006,"Percent",0.221,0.042
"3399","Lampasas",2007,"Number",1103,384
"3400","Lampasas",2007,"Percent",0.228,0.036
"3401","Lampasas",2008,"Number",1237,425
"3402","Lampasas",2008,"Percent",0.254,0.041
"3403","Lampasas",2009,"Number",1391,624
"3404","Lampasas",2009,"Percent",0.281,0.059
"3405","Lampasas",2010,"Number",1276,670
"3406","Lampasas",2010,"Percent",0.267,0.062
"3407","Lampasas",2011,"Number",1316,704
"3408","Lampasas",2011,"Percent",0.277,0.072
"3409","Lavaca",2000,"Number",842,146
"3410","Lavaca",2000,"Percent",0.186,0.016
"3411","Lavaca",2001,"Number",877,141
"3412","Lavaca",2001,"Percent",0.194,0.016
"3413","Lavaca",2002,"Number",823,198
"3414","Lavaca",2002,"Percent",0.183,0.022
"3415","Lavaca",2003,"Number",816,201
"3416","Lavaca",2003,"Percent",0.185,0.021
"3417","Lavaca",2004,"Number",768,367
"3418","Lavaca",2004,"Percent",0.176,0.036
"3419","Lavaca",2005,"Number",812,369
"3420","Lavaca",2005,"Percent",0.189,0.035
"3421","Lavaca",2006,"Number",794,388
"3422","Lavaca",2006,"Percent",0.187,0.037
"3423","Lavaca",2007,"Number",762,332
"3424","Lavaca",2007,"Percent",0.183,0.032
"3425","Lavaca",2008,"Number",755,352
"3426","Lavaca",2008,"Percent",0.183,0.035
"3427","Lavaca",2009,"Number",862,588
"3428","Lavaca",2009,"Percent",0.194,0.059
"3429","Lavaca",2010,"Number",916,661
"3430","Lavaca",2010,"Percent",0.209,0.066
"3431","Lavaca",2011,"Number",837,587
"3432","Lavaca",2011,"Percent",0.19,0.057
"3433","Lee",2000,"Number",746,209
"3434","Lee",2000,"Percent",0.17,0.031
"3435","Lee",2001,"Number",704,252
"3436","Lee",2001,"Percent",0.162,0.038
"3437","Lee",2002,"Number",634,314
"3438","Lee",2002,"Percent",0.146,0.045
"3439","Lee",2003,"Number",739,352
"3440","Lee",2003,"Percent",0.175,0.05
"3441","Lee",2004,"Number",715,396
"3442","Lee",2004,"Percent",0.17,0.045
"3443","Lee",2005,"Number",766,362
"3444","Lee",2005,"Percent",0.185,0.041
"3445","Lee",2006,"Number",663,362
"3446","Lee",2006,"Percent",0.165,0.041
"3447","Lee",2007,"Number",718,317
"3448","Lee",2007,"Percent",0.185,0.035
"3449","Lee",2008,"Number",677,360
"3450","Lee",2008,"Percent",0.178,0.04
"3451","Lee",2009,"Number",677,626
"3452","Lee",2009,"Percent",0.171,0.068
"3453","Lee",2010,"Number",747,622
"3454","Lee",2010,"Percent",0.183,0.067
"3455","Lee",2011,"Number",838,597
"3456","Lee",2011,"Percent",0.207,0.059
"3457","Leon",2000,"Number",870,342
"3458","Leon",2000,"Percent",0.235,0.051
"3459","Leon",2001,"Number",868,314
"3460","Leon",2001,"Percent",0.234,0.047
"3461","Leon",2002,"Number",795,456
"3462","Leon",2002,"Percent",0.213,0.064
"3463","Leon",2003,"Number",791,524
"3464","Leon",2003,"Percent",0.215,0.076
"3465","Leon",2004,"Number",771,476
"3466","Leon",2004,"Percent",0.21,0.06
"3467","Leon",2005,"Number",801,409
"3468","Leon",2005,"Percent",0.222,0.054
"3469","Leon",2006,"Number",834,395
"3470","Leon",2006,"Percent",0.229,0.05
"3471","Leon",2007,"Number",855,324
"3472","Leon",2007,"Percent",0.232,0.043
"3473","Leon",2008,"Number",883,339
"3474","Leon",2008,"Percent",0.233,0.044
"3475","Leon",2009,"Number",971,585
"3476","Leon",2009,"Percent",0.252,0.069
"3477","Leon",2010,"Number",925,639
"3478","Leon",2010,"Percent",0.251,0.078
"3479","Leon",2011,"Number",1068,621
"3480","Leon",2011,"Percent",0.283,0.076
"3481","Liberty",2000,"Number",4113,1980
"3482","Liberty",2000,"Percent",0.21,0.067
"3483","Liberty",2001,"Number",4108,1918
"3484","Liberty",2001,"Percent",0.206,0.064
"3485","Liberty",2002,"Number",4120,2784
"3486","Liberty",2002,"Percent",0.207,0.088
"3487","Liberty",2003,"Number",4422,3341
"3488","Liberty",2003,"Percent",0.223,0.104
"3489","Liberty",2004,"Number",4399,2889
"3490","Liberty",2004,"Percent",0.224,0.09
"3491","Liberty",2005,"Number",5125,2148
"3492","Liberty",2005,"Percent",0.265,0.067
"3493","Liberty",2006,"Number",3918,1817
"3494","Liberty",2006,"Percent",0.203,0.056
"3495","Liberty",2007,"Number",4073,1634
"3496","Liberty",2007,"Percent",0.212,0.052
"3497","Liberty",2008,"Number",4354,1884
"3498","Liberty",2008,"Percent",0.228,0.06
"3499","Liberty",2009,"Number",4865,3227
"3500","Liberty",2009,"Percent",0.247,0.101
"3501","Liberty",2010,"Number",4909,3542
"3502","Liberty",2010,"Percent",0.257,0.11
"3503","Liberty",2011,"Number",5069,3440
"3504","Liberty",2011,"Percent",0.265,0.106
"3505","Limestone",2000,"Number",1437,376
"3506","Limestone",2000,"Percent",0.261,0.041
"3507","Limestone",2001,"Number",1411,341
"3508","Limestone",2001,"Percent",0.253,0.035
"3509","Limestone",2002,"Number",1368,431
"3510","Limestone",2002,"Percent",0.242,0.044
"3511","Limestone",2003,"Number",1434,466
"3512","Limestone",2003,"Percent",0.256,0.046
"3513","Limestone",2004,"Number",1363,562
"3514","Limestone",2004,"Percent",0.246,0.053
"3515","Limestone",2005,"Number",1538,519
"3516","Limestone",2005,"Percent",0.282,0.049
"3517","Limestone",2006,"Number",1397,501
"3518","Limestone",2006,"Percent",0.263,0.048
"3519","Limestone",2007,"Number",1543,452
"3520","Limestone",2007,"Percent",0.293,0.044
"3521","Limestone",2008,"Number",1356,481
"3522","Limestone",2008,"Percent",0.265,0.045
"3523","Limestone",2009,"Number",1491,715
"3524","Limestone",2009,"Percent",0.29,0.063
"3525","Limestone",2010,"Number",1557,797
"3526","Limestone",2010,"Percent",0.288,0.068
"3527","Limestone",2011,"Number",1854,836
"3528","Limestone",2011,"Percent",0.335,0.073
"3529","Lipscomb",2000,"Number",168,37
"3530","Lipscomb",2000,"Percent",0.208,0.025
"3531","Lipscomb",2001,"Number",168,30
"3532","Lipscomb",2001,"Percent",0.211,0.02
"3533","Lipscomb",2002,"Number",142,39
"3534","Lipscomb",2002,"Percent",0.177,0.024
"3535","Lipscomb",2003,"Number",156,54
"3536","Lipscomb",2003,"Percent",0.196,0.031
"3537","Lipscomb",2004,"Number",143,63
"3538","Lipscomb",2004,"Percent",0.176,0.036
"3539","Lipscomb",2005,"Number",169,59
"3540","Lipscomb",2005,"Percent",0.213,0.036
"3541","Lipscomb",2006,"Number",178,60
"3542","Lipscomb",2006,"Percent",0.222,0.035
"3543","Lipscomb",2007,"Number",155,50
"3544","Lipscomb",2007,"Percent",0.196,0.027
"3545","Lipscomb",2008,"Number",151,52
"3546","Lipscomb",2008,"Percent",0.199,0.027
"3547","Lipscomb",2009,"Number",143,117
"3548","Lipscomb",2009,"Percent",0.172,0.067
"3549","Lipscomb",2010,"Number",182,95
"3550","Lipscomb",2010,"Percent",0.206,0.056
"3551","Lipscomb",2011,"Number",166,80
"3552","Lipscomb",2011,"Percent",0.183,0.045
"3553","Live Oak",2000,"Number",615,132
"3554","Live Oak",2000,"Percent",0.236,0.031
"3555","Live Oak",2001,"Number",557,113
"3556","Live Oak",2001,"Percent",0.22,0.025
"3557","Live Oak",2002,"Number",554,131
"3558","Live Oak",2002,"Percent",0.22,0.03
"3559","Live Oak",2003,"Number",546,159
"3560","Live Oak",2003,"Percent",0.229,0.035
"3561","Live Oak",2004,"Number",538,272
"3562","Live Oak",2004,"Percent",0.229,0.053
"3563","Live Oak",2005,"Number",617,263
"3564","Live Oak",2005,"Percent",0.267,0.051
"3565","Live Oak",2006,"Number",568,241
"3566","Live Oak",2006,"Percent",0.256,0.048
"3567","Live Oak",2007,"Number",516,202
"3568","Live Oak",2007,"Percent",0.247,0.04
"3569","Live Oak",2008,"Number",493,223
"3570","Live Oak",2008,"Percent",0.243,0.043
"3571","Live Oak",2009,"Number",567,379
"3572","Live Oak",2009,"Percent",0.269,0.073
"3573","Live Oak",2010,"Number",648,358
"3574","Live Oak",2010,"Percent",0.278,0.067
"3575","Live Oak",2011,"Number",632,341
"3576","Live Oak",2011,"Percent",0.282,0.055
"3577","Llano",2000,"Number",626,138
"3578","Llano",2000,"Percent",0.222,0.025
"3579","Llano",2001,"Number",656,177
"3580","Llano",2001,"Percent",0.224,0.032
"3581","Llano",2002,"Number",587,247
"3582","Llano",2002,"Percent",0.195,0.04
"3583","Llano",2003,"Number",657,296
"3584","Llano",2003,"Percent",0.22,0.05
"3585","Llano",2004,"Number",642,418
"3586","Llano",2004,"Percent",0.216,0.054
"3587","Llano",2005,"Number",700,355
"3588","Llano",2005,"Percent",0.239,0.044
"3589","Llano",2006,"Number",734,394
"3590","Llano",2006,"Percent",0.248,0.048
"3591","Llano",2007,"Number",740,336
"3592","Llano",2007,"Percent",0.237,0.041
"3593","Llano",2008,"Number",781,371
"3594","Llano",2008,"Percent",0.248,0.045
"3595","Llano",2009,"Number",821,604
"3596","Llano",2009,"Percent",0.266,0.07
"3597","Llano",2010,"Number",914,628
"3598","Llano",2010,"Percent",0.304,0.075
"3599","Llano",2011,"Number",847,642
"3600","Llano",2011,"Percent",0.289,0.075
"3601","Loving",2000,"Number",5,6
"3602","Loving",2000,"Percent",0.404,0.113
"3603","Loving",2001,"Number",8,5
"3604","Loving",2001,"Percent",0.703,0.079
"3605","Loving",2002,"Number",1,3
"3606","Loving",2002,"Percent",0.086,0.053
"3607","Loving",2003,"Number",1,5
"3608","Loving",2003,"Percent",0.084,0.093
"3609","Loving",2004,"Number",3,3
"3610","Loving",2004,"Percent",0.195,0.064
"3611","Loving",2005,"Number",5,4
"3612","Loving",2005,"Percent",0.364,0.111
"3613","Loving",2006,"Number",2,4
"3614","Loving",2006,"Percent",0.4,0.108
"3615","Loving",2007,"Number",4,4
"3616","Loving",2007,"Percent",0.667,0.098
"3617","Loving",2008,"Number",2,4
"3618","Loving",2008,"Percent",0.5,0.089
"3619","Loving",2009,"Number",4,4
"3620","Loving",2009,"Percent",0.5,0.1
"3621","Loving",2010,"Number",4,4
"3622","Loving",2010,"Percent",0.333,0.08
"3623","Loving",2011,"Number",5,4
"3624","Loving",2011,"Percent",0.417,0.098
"3625","Lubbock",2000,"Number",14415,3248
"3626","Lubbock",2000,"Percent",0.232,0.026
"3627","Lubbock",2001,"Number",14529,3239
"3628","Lubbock",2001,"Percent",0.232,0.026
"3629","Lubbock",2002,"Number",15145,3945
"3630","Lubbock",2002,"Percent",0.238,0.03
"3631","Lubbock",2003,"Number",15704,4676
"3632","Lubbock",2003,"Percent",0.248,0.036
"3633","Lubbock",2004,"Number",15429,6264
"3634","Lubbock",2004,"Percent",0.245,0.046
"3635","Lubbock",2005,"Number",15315,5562
"3636","Lubbock",2005,"Percent",0.247,0.04
"3637","Lubbock",2006,"Number",14539,5596
"3638","Lubbock",2006,"Percent",0.229,0.04
"3639","Lubbock",2007,"Number",14189,4925
"3640","Lubbock",2007,"Percent",0.219,0.036
"3641","Lubbock",2008,"Number",13337,5187
"3642","Lubbock",2008,"Percent",0.202,0.038
"3643","Lubbock",2009,"Number",15763,7542
"3644","Lubbock",2009,"Percent",0.239,0.053
"3645","Lubbock",2010,"Number",18456,8874
"3646","Lubbock",2010,"Percent",0.276,0.062
"3647","Lubbock",2011,"Number",17769,8918
"3648","Lubbock",2011,"Percent",0.263,0.061
"3649","Lynn",2000,"Number",568,106
"3650","Lynn",2000,"Percent",0.29,0.038
"3651","Lynn",2001,"Number",545,134
"3652","Lynn",2001,"Percent",0.286,0.05
"3653","Lynn",2002,"Number",472,114
"3654","Lynn",2002,"Percent",0.26,0.044
"3655","Lynn",2003,"Number",482,146
"3656","Lynn",2003,"Percent",0.268,0.053
"3657","Lynn",2004,"Number",495,186
"3658","Lynn",2004,"Percent",0.274,0.061
"3659","Lynn",2005,"Number",566,176
"3660","Lynn",2005,"Percent",0.319,0.062
"3661","Lynn",2006,"Number",506,158
"3662","Lynn",2006,"Percent",0.292,0.057
"3663","Lynn",2007,"Number",493,137
"3664","Lynn",2007,"Percent",0.315,0.051
"3665","Lynn",2008,"Number",449,132
"3666","Lynn",2008,"Percent",0.305,0.047
"3667","Lynn",2009,"Number",460,182
"3668","Lynn",2009,"Percent",0.293,0.063
"3669","Lynn",2010,"Number",490,199
"3670","Lynn",2010,"Percent",0.304,0.071
"3671","Lynn",2011,"Number",480,207
"3672","Lynn",2011,"Percent",0.303,0.073
"3673","Madison",2000,"Number",689,119
"3674","Madison",2000,"Percent",0.252,0.028
"3675","Madison",2001,"Number",684,115
"3676","Madison",2001,"Percent",0.245,0.027
"3677","Madison",2002,"Number",701,160
"3678","Madison",2002,"Percent",0.252,0.037
"3679","Madison",2003,"Number",679,187
"3680","Madison",2003,"Percent",0.249,0.041
"3681","Madison",2004,"Number",650,314
"3682","Madison",2004,"Percent",0.238,0.062
"3683","Madison",2005,"Number",710,287
"3684","Madison",2005,"Percent",0.264,0.058
"3685","Madison",2006,"Number",699,267
"3686","Madison",2006,"Percent",0.258,0.053
"3687","Madison",2007,"Number",687,236
"3688","Madison",2007,"Percent",0.256,0.047
"3689","Madison",2008,"Number",704,266
"3690","Madison",2008,"Percent",0.263,0.053
"3691","Madison",2009,"Number",829,402
"3692","Madison",2009,"Percent",0.302,0.075
"3693","Madison",2010,"Number",900,447
"3694","Madison",2010,"Percent",0.302,0.079
"3695","Madison",2011,"Number",910,452
"3696","Madison",2011,"Percent",0.31,0.081
"3697","Marion",2000,"Number",789,305
"3698","Marion",2000,"Percent",0.322,0.086
"3699","Marion",2001,"Number",747,270
"3700","Marion",2001,"Percent",0.308,0.079
"3701","Marion",2002,"Number",747,289
"3702","Marion",2002,"Percent",0.303,0.084
"3703","Marion",2003,"Number",770,310
"3704","Marion",2003,"Percent",0.318,0.083
"3705","Marion",2004,"Number",740,306
"3706","Marion",2004,"Percent",0.316,0.063
"3707","Marion",2005,"Number",866,285
"3708","Marion",2005,"Percent",0.375,0.056
"3709","Marion",2006,"Number",856,275
"3710","Marion",2006,"Percent",0.378,0.054
"3711","Marion",2007,"Number",834,240
"3712","Marion",2007,"Percent",0.386,0.047
"3713","Marion",2008,"Number",705,262
"3714","Marion",2008,"Percent",0.347,0.051
"3715","Marion",2009,"Number",745,540
"3716","Marion",2009,"Percent",0.366,0.105
"3717","Marion",2010,"Number",698,533
"3718","Marion",2010,"Percent",0.354,0.103
"3719","Marion",2011,"Number",653,474
"3720","Marion",2011,"Percent",0.333,0.092
"3721","Martin",2000,"Number",414,77
"3722","Martin",2000,"Percent",0.266,0.044
"3723","Martin",2001,"Number",377,78
"3724","Martin",2001,"Percent",0.244,0.041
"3725","Martin",2002,"Number",348,81
"3726","Martin",2002,"Percent",0.232,0.046
"3727","Martin",2003,"Number",340,81
"3728","Martin",2003,"Percent",0.239,0.039
"3729","Martin",2004,"Number",337,120
"3730","Martin",2004,"Percent",0.244,0.053
"3731","Martin",2005,"Number",393,104
"3732","Martin",2005,"Percent",0.288,0.049
"3733","Martin",2006,"Number",365,92
"3734","Martin",2006,"Percent",0.264,0.043
"3735","Martin",2007,"Number",336,77
"3736","Martin",2007,"Percent",0.252,0.036
"3737","Martin",2008,"Number",309,79
"3738","Martin",2008,"Percent",0.237,0.034
"3739","Martin",2009,"Number",330,112
"3740","Martin",2009,"Percent",0.234,0.049
"3741","Martin",2010,"Number",352,128
"3742","Martin",2010,"Percent",0.24,0.057
"3743","Martin",2011,"Number",379,132
"3744","Martin",2011,"Percent",0.256,0.053
"3745","Mason",2000,"Number",245,24
"3746","Mason",2000,"Percent",0.303,0.016
"3747","Mason",2001,"Number",232,24
"3748","Mason",2001,"Percent",0.291,0.016
"3749","Mason",2002,"Number",167,39
"3750","Mason",2002,"Percent",0.211,0.023
"3751","Mason",2003,"Number",182,39
"3752","Mason",2003,"Percent",0.239,0.023
"3753","Mason",2004,"Number",155,76
"3754","Mason",2004,"Percent",0.202,0.035
"3755","Mason",2005,"Number",177,65
"3756","Mason",2005,"Percent",0.235,0.027
"3757","Mason",2006,"Number",202,76
"3758","Mason",2006,"Percent",0.277,0.031
"3759","Mason",2007,"Number",188,68
"3760","Mason",2007,"Percent",0.261,0.028
"3761","Mason",2008,"Number",195,73
"3762","Mason",2008,"Percent",0.269,0.03
"3763","Mason",2009,"Number",241,122
"3764","Mason",2009,"Percent",0.289,0.051
"3765","Mason",2010,"Number",261,122
"3766","Mason",2010,"Percent",0.306,0.051
"3767","Mason",2011,"Number",243,117
"3768","Mason",2011,"Percent",0.301,0.049
"3769","Matagorda",2000,"Number",2684,1508
"3770","Matagorda",2000,"Percent",0.239,0.1
"3771","Matagorda",2001,"Number",2943,1682
"3772","Matagorda",2001,"Percent",0.264,0.108
"3773","Matagorda",2002,"Number",2677,1856
"3774","Matagorda",2002,"Percent",0.24,0.126
"3775","Matagorda",2003,"Number",2831,2172
"3776","Matagorda",2003,"Percent",0.261,0.144
"3777","Matagorda",2004,"Number",2790,1666
"3778","Matagorda",2004,"Percent",0.262,0.097
"3779","Matagorda",2005,"Number",3028,1364
"3780","Matagorda",2005,"Percent",0.289,0.082
"3781","Matagorda",2006,"Number",3468,1160
"3782","Matagorda",2006,"Percent",0.335,0.072
"3783","Matagorda",2007,"Number",2997,999
"3784","Matagorda",2007,"Percent",0.303,0.06
"3785","Matagorda",2008,"Number",2647,1186
"3786","Matagorda",2008,"Percent",0.27,0.07
"3787","Matagorda",2009,"Number",2905,1821
"3788","Matagorda",2009,"Percent",0.29,0.103
"3789","Matagorda",2010,"Number",2720,2073
"3790","Matagorda",2010,"Percent",0.284,0.113
"3791","Matagorda",2011,"Number",2787,2085
"3792","Matagorda",2011,"Percent",0.295,0.116
"3793","Maverick",2000,"Number",7647,3994
"3794","Maverick",2000,"Percent",0.438,0.215
"3795","Maverick",2001,"Number",8392,4346
"3796","Maverick",2001,"Percent",0.47,0.233
"3797","Maverick",2002,"Number",7950,4741
"3798","Maverick",2002,"Percent",0.432,0.256
"3799","Maverick",2003,"Number",7526,4706
"3800","Maverick",2003,"Percent",0.421,0.227
"3801","Maverick",2004,"Number",7079,2850
"3802","Maverick",2004,"Percent",0.391,0.152
"3803","Maverick",2005,"Number",6985,2566
"3804","Maverick",2005,"Percent",0.392,0.133
"3805","Maverick",2006,"Number",8535,2563
"3806","Maverick",2006,"Percent",0.469,0.13
"3807","Maverick",2007,"Number",7160,2265
"3808","Maverick",2007,"Percent",0.405,0.113
"3809","Maverick",2008,"Number",6386,2281
"3810","Maverick",2008,"Percent",0.36,0.11
"3811","Maverick",2009,"Number",7704,3319
"3812","Maverick",2009,"Percent",0.408,0.144
"3813","Maverick",2010,"Number",9705,3535
"3814","Maverick",2010,"Percent",0.532,0.152
"3815","Maverick",2011,"Number",7801,3411
"3816","Maverick",2011,"Percent",0.428,0.142
"3817","McCulloch",2000,"Number",679,196
"3818","McCulloch",2000,"Percent",0.328,0.054
"3819","McCulloch",2001,"Number",685,203
"3820","McCulloch",2001,"Percent",0.338,0.058
"3821","McCulloch",2002,"Number",635,152
"3822","McCulloch",2002,"Percent",0.313,0.043
"3823","McCulloch",2003,"Number",656,153
"3824","McCulloch",2003,"Percent",0.319,0.04
"3825","McCulloch",2004,"Number",617,247
"3826","McCulloch",2004,"Percent",0.307,0.064
"3827","McCulloch",2005,"Number",698,192
"3828","McCulloch",2005,"Percent",0.353,0.051
"3829","McCulloch",2006,"Number",687,172
"3830","McCulloch",2006,"Percent",0.354,0.046
"3831","McCulloch",2007,"Number",642,149
"3832","McCulloch",2007,"Percent",0.344,0.039
"3833","McCulloch",2008,"Number",693,160
"3834","McCulloch",2008,"Percent",0.372,0.041
"3835","McCulloch",2009,"Number",684,317
"3836","McCulloch",2009,"Percent",0.338,0.081
"3837","McCulloch",2010,"Number",741,282
"3838","McCulloch",2010,"Percent",0.378,0.071
"3839","McCulloch",2011,"Number",742,258
"3840","McCulloch",2011,"Percent",0.374,0.059
"3841","McLennan",2000,"Number",12508,3288
"3842","McLennan",2000,"Percent",0.221,0.035
"3843","McLennan",2001,"Number",13045,3938
"3844","McLennan",2001,"Percent",0.231,0.031
"3845","McLennan",2002,"Number",13157,4843
"3846","McLennan",2002,"Percent",0.229,0.032
"3847","McLennan",2003,"Number",14195,5398
"3848","McLennan",2003,"Percent",0.247,0.043
"3849","McLennan",2004,"Number",14262,5861
"3850","McLennan",2004,"Percent",0.248,0.053
"3851","McLennan",2005,"Number",13684,5447
"3852","McLennan",2005,"Percent",0.241,0.048
"3853","McLennan",2006,"Number",13451,5484
"3854","McLennan",2006,"Percent",0.238,0.048
"3855","McLennan",2007,"Number",14460,4773
"3856","McLennan",2007,"Percent",0.253,0.042
"3857","McLennan",2008,"Number",14478,5081
"3858","McLennan",2008,"Percent",0.251,0.046
"3859","McLennan",2009,"Number",15764,7626
"3860","McLennan",2009,"Percent",0.271,0.067
"3861","McLennan",2010,"Number",17173,8507
"3862","McLennan",2010,"Percent",0.294,0.074
"3863","McLennan",2011,"Number",19795,8601
"3864","McLennan",2011,"Percent",0.339,0.074
"3865","McMullen",2000,"Number",37,10
"3866","McMullen",2000,"Percent",0.195,0.032
"3867","McMullen",2001,"Number",29,9
"3868","McMullen",2001,"Percent",0.159,0.039
"3869","McMullen",2002,"Number",17,9
"3870","McMullen",2002,"Percent",0.096,0.047
"3871","McMullen",2003,"Number",31,14
"3872","McMullen",2003,"Percent",0.184,0.051
"3873","McMullen",2004,"Number",29,19
"3874","McMullen",2004,"Percent",0.184,0.044
"3875","McMullen",2005,"Number",35,20
"3876","McMullen",2005,"Percent",0.22,0.052
"3877","McMullen",2006,"Number",35,20
"3878","McMullen",2006,"Percent",0.227,0.06
"3879","McMullen",2007,"Number",31,18
"3880","McMullen",2007,"Percent",0.214,0.054
"3881","McMullen",2008,"Number",25,20
"3882","McMullen",2008,"Percent",0.182,0.056
"3883","McMullen",2009,"Number",22,26
"3884","McMullen",2009,"Percent",0.172,0.072
"3885","McMullen",2010,"Number",23,25
"3886","McMullen",2010,"Percent",0.192,0.067
"3887","McMullen",2011,"Number",20,21
"3888","McMullen",2011,"Percent",0.182,0.038
